Lx  lambda  chemical  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge
29  0.90  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -288090114314554926782480384.000000  0.000000  -0.000000  0.000000

29  0.90  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -262416392437557709523386368.000000  0.000000  0.000000  0.000000

29  0.90  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  -0.000000  0.000000  -418409438147124474280935424.000000  0.000000  -0.000000  0.000000

29  0.90  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -406353073212890533542756352.000000  0.000000  0.000000  0.000000

29  0.90  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -533575538527364341083144192.000000  0.000000  -0.000000  0.000000

29  0.90  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -145590782405347328514850816.000000  0.000000  0.000000  0.000000

29  0.90  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -751025880702656110802239488.000000  0.000000  -0.000000  0.000000

29  0.90  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  -0.000000  0.000000  -758752700932664902744539136.000000  0.000000  0.000000  0.000000

29  1.00  0.00  0.00  900  0.000000  17.628476  0.095294  0.099135  -0.000000  -0.000000  -2.497933  0.194430  -0.003841  0.000000

29  1.00  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -133477587843330549791850496.000000  0.000000  0.000000  0.000000

29  1.00  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -421831193192004861003038720.000000  0.000000  0.000000  0.000000

29  1.00  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  -0.000000  0.000000  -123776193288963439519072256.000000  0.000000  -0.000000  0.000000

29  1.00  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -218230285024708730090946560.000000  0.000000  0.000000  0.000000

29  1.00  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  -0.000000  0.000000  -315229973982090346639654912.000000  0.000000  0.000000  0.000000

29  1.00  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  0.000000  0.000000  -688802609832709885695885312.000000  0.000000  0.000000  0.000000

29  1.00  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -500690982020280815827550208.000000  0.000000  -0.000000  0.000000

29  1.00  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  0.000000  0.000000  -241366850199270837515714560.000000  0.000000  0.000000  0.000000

29  1.00  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  -0.000000  0.000000  -878542241927055788325470208.000000  0.000000  0.000000  0.000000

29  1.00  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -496428737069286562568601600.000000  0.000000  0.000000  0.000000

29  1.20  0.00  0.00  900  0.000000  16.779989  0.000000  0.000000  0.000000  0.000000  -77499826052746160.000000  0.000000  0.000000  0.000000

29  1.20  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -167283685684611980044795904.000000  0.000000  0.000000  0.000000

29  1.20  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  0.000000  0.000000  -510084048733133586474991616.000000  0.000000  0.000000  0.000000

29  1.20  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  0.000000  -0.000000  -254550616883164999036436480.000000  0.000000  0.000000  0.000000

29  1.20  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  0.000000  -461004519518349729843904512.000000  0.000000  0.000000  0.000000

29  1.20  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  0.000000  0.000000  -392711477279801748792279040.000000  0.000000  -0.000000  0.000000

29  1.20  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  -0.000000  0.000000  -489449631112617660623355904.000000  0.000000  -0.000000  0.000000

29  1.20  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -923968675672515429667962880.000000  0.000000  -0.000000  0.000000

29  1.20  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -401969220750800051675070464.000000  0.000000  -0.000000  0.000000

29  1.20  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -596435319333046325354692608.000000  0.000000  -0.000000  0.000000

29  1.20  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -228139955645769890620506112.000000  0.000000  0.000000  0.000000

29  1.40  0.00  0.00  900  0.000000  16.815682  0.000000  0.000000  -0.000000  0.000000  -3608017294036616192.000000  0.000000  -0.000000  -0.000000

29  1.40  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -286625169723095265591689216.000000  0.000000  -0.000000  0.000000

29  1.40  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1303399891969789407493357568.000000  0.000000  -0.000000  0.000000

29  1.40  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  0.000000  0.000000  -426114239204323326718640128.000000  0.000000  0.000000  0.000000

29  1.40  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -587530687153669096811266048.000000  0.000000  -0.000000  0.000000

29  1.40  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -417661077624455240477573120.000000  0.000000  0.000000  0.000000

29  1.40  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  -0.000000  0.000000  -1096727953171747364235378688.000000  0.000000  0.000000  0.000000

29  1.40  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  -0.000000  0.000000  -653250517499432471780917248.000000  0.000000  0.000000  0.000000

29  1.40  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  -0.000000  0.000000  -505424752868682600347074560.000000  0.000000  0.000000  0.000000

29  1.40  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -235858723548910355235209216.000000  0.000000  -0.000000  0.000000

29  1.40  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  0.000000  0.000000  -895800998048565032877293568.000000  0.000000  0.000000  0.000000

29  1.60  0.00  0.00  900  -0.000000  16.805558  -0.000000  -0.000000  0.000000  0.000000  93594723630618128.000000  -0.000000  -0.000000  -0.000000

29  1.60  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -195829293323132198908329984.000000  0.000000  -0.000000  0.000000

29  1.60  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  -0.000000  0.000000  -1241084631540541974680436736.000000  0.000000  0.000000  0.000000

29  1.60  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  0.000000  0.000000  -675994020504797870053916672.000000  0.000000  0.000000  0.000000

29  1.60  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  0.000000  -674718779321109181273997312.000000  0.000000  -0.000000  0.000000

29  1.60  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -857726651385481080149639168.000000  0.000000  -0.000000  0.000000

29  1.60  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1731760285293050128718888960.000000  0.000000  0.000000  0.000000

29  1.60  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1016947387074279554330656768.000000  0.000000  -0.000000  0.000000

29  1.60  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  0.000000  0.000000  -979487847888114093226196992.000000  0.000000  0.000000  0.000000

29  1.60  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -461072019662680163641982976.000000  0.000000  0.000000  0.000000

29  1.60  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1294839717509008135236354048.000000  0.000000  0.000000  0.000000

29  1.80  0.00  0.00  900  0.000000  17.772843  -0.000000  -0.000000  0.000000  -0.000000  335445847388275264.000000  -0.000000  -0.000000  0.000000

29  1.80  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  -0.000000  0.000000  -501809609646519117154353152.000000  0.000000  0.000000  0.000000

29  1.80  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1249009448798182802827771904.000000  0.000000  -0.000000  0.000000

29  1.80  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  -0.000000  0.000000  -915958185838685747786285056.000000  0.000000  0.000000  0.000000

29  1.80  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -318574816595185999181512704.000000  0.000000  0.000000  0.000000

29  1.80  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -384851636518854278323896320.000000  0.000000  -0.000000  0.000000

29  1.80  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -898750168787752085773877248.000000  0.000000  -0.000000  0.000000

29  1.80  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  0.000000  -0.000000  -774847988730544411845328896.000000  0.000000  0.000000  0.000000

29  1.80  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  -0.000000  0.000000  -1190445512076783032314363904.000000  0.000000  0.000000  0.000000

29  1.80  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -928928242262226501481005056.000000  0.000000  -0.000000  0.000000

29  1.80  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1354994832274168722074107904.000000  0.000000  -0.000000  0.000000

29  2.00  0.00  0.00  900  -0.000000  17.294529  0.000000  0.000000  0.000000  0.000000  -352119870021281664.000000  0.000000  0.000000  -0.000000

29  2.00  0.10  0.00  900  -5.800000  29.000000  0.000000  0.000000  0.000000  -0.000000  -297070436873318842668941312.000000  0.000000  0.000000  0.000000

29  2.00  0.20  0.00  900  -11.600000  29.000000  0.000000  0.000000  -0.000000  0.000000  -1477457105979949994760732672.000000  0.000000  -0.000000  0.000000

29  2.00  0.30  0.00  900  -17.400000  29.000000  0.000000  0.000000  -0.000000  0.000000  -1945193088567731340359761920.000000  0.000000  0.000000  0.000000

29  2.00  0.40  0.00  900  -23.200000  29.000000  0.000000  0.000000  0.000000  -0.000000  -692424453982069667819159552.000000  0.000000  0.000000  0.000000

29  2.00  0.50  0.00  900  -29.000000  29.000000  0.000000  0.000000  0.000000  0.000000  -412024190840630505988161536.000000  0.000000  -0.000000  0.000000

29  2.00  0.60  0.00  900  -34.800000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -205095650308043856764993536.000000  0.000000  -0.000000  0.000000

29  2.00  0.70  0.00  900  -40.600000  29.000000  0.000000  0.000000  -0.000000  0.000000  -665155832485405293700710400.000000  0.000000  -0.000000  0.000000

29  2.00  0.80  0.00  900  -46.400000  29.000000  0.000000  0.000000  0.000000  -0.000000  -1341220339376134997877456896.000000  0.000000  -0.000000  0.000000

29  2.00  0.90  0.00  900  -52.200000  29.000000  0.000000  0.000000  -0.000000  0.000000  -986963222803069558853730304.000000  0.000000  0.000000  0.000000

29  2.00  1.00  0.00  900  -58.000000  29.000000  0.000000  0.000000  -0.000000  -0.000000  -1157213586991584287762939904.000000  0.000000  0.000000  0.000000



39  0.00  0.20  0.00  1600  -39.631770  -21.000000  19.777978  19.777978  2.352196  2.352196  0.983146  39.555955  0.000000  0.000000

39  0.00  0.30  0.00  1600  -39.830764  -3.000000  15.466861  15.466861  -1.602853  -1.602853  0.978449  30.933721  -0.000000  -0.000000

39  0.00  0.40  0.00  1600  -43.484271  -1.000000  15.000000  15.000000  0.104402  0.104402  0.977778  30.000000  0.000000  -0.000000

39  0.00  0.50  0.00  1600  -46.870058  1.000000  14.250000  14.250000  -0.131058  -0.131058  0.976608  28.500000  -0.000000  -0.000000

39  0.00  0.60  0.00  1600  -50.013203  9.000000  11.250000  11.250000  0.298828  0.298828  0.970370  22.500000  -0.000000  0.000000

39  0.00  0.70  0.00  1600  -54.614214  37.000000  0.750000  0.750000  -0.106987  -0.106987  0.555556  1.500000  0.000000  0.000000

39  0.00  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -58112370529415485259251712.000000  0.000000  -0.000000  0.000000

39  0.00  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -132300367274603094000795648.000000  0.000000  0.000000  0.000000

39  0.00  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -101115120080417430089760768.000000  0.000000  0.000000  0.000000






39  0.10  0.20  0.00  1600  -33.332947  -5.000000  15.658996  15.658996  0.793636  0.793636  0.978713  31.317992  0.000000  -0.000000

39  -0.10  0.30  0.00  1600  -43.086722  -5.000000  16.113508  16.113508  1.392684  1.392684  0.979313  32.227016  0.000000  -0.000000

39  0.10  0.30  0.00  1600  -36.412551  -3.000000  15.093278  15.093278  0.864282  0.864282  0.977915  30.186556  0.000000  0.000000

39  -0.10  0.40  0.00  1600  -46.501943  -1.000000  15.176666  15.176666  -1.101416  -1.101416  0.978036  30.353333  -0.000000  0.000000

39  0.10  0.40  0.00  1600  -39.692146  1.000000  13.906719  13.906719  -1.314365  -1.314365  0.976031  27.813437  0.000000  0.000000

39  -0.10  0.50  0.00  1600  -49.890675  -1.000000  15.020257  15.020257  -1.067035  -1.067035  0.977808  30.040515  -0.000000  0.000000

39  0.10  0.50  0.00  1600  -43.241555  7.000000  11.858667  11.858667  0.202899  0.202899  0.971891  23.717334  -0.000000  0.000000

39  -0.10  0.60  0.00  1600  -53.371749  3.000000  13.659000  13.659000  1.775674  1.775674  0.975596  27.317999  0.000000  0.000000

39  0.10  0.60  0.00  1600  -46.930194  35.000000  1.482333  1.482333  0.095638  0.095638  0.775129  2.964667  -0.000000  0.000000

39  -0.10  0.70  0.00  1600  -56.746263  13.000000  9.864833  9.864833  -0.854983  -0.854983  0.966210  19.729666  0.000000  0.000000

39  0.10  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -121629843186671075643621376.000000  0.000000  0.000000  0.000000

39  -0.10  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -17968080745152225134772224.000000  0.000000  0.000000  0.000000

39  0.10  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -165965802665568939737612288.000000  0.000000  -0.000000  0.000000

39  -0.10  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -42618933040723613292953600.000000  0.000000  0.000000  0.000000

39  0.10  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  0.000000  -131278077291358613470707712.000000  0.000000  0.000000  0.000000

39  -0.10  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -190071936933318820632723456.000000  0.000000  0.000000  0.000000

39  0.10  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -184629711677128439406526464.000000  0.000000  -0.000000  0.000000






39  0.20  0.20  0.00  1600  -30.506123  -9.000000  16.385309  16.385309  -2.249726  -2.249726  0.979657  32.770618  -0.000000  -0.000000

39  -0.20  0.30  0.00  1600  -50.029579  -23.000000  21.159230  21.159230  -2.658942  -2.658942  0.984246  42.318459  -0.000000  0.000000

39  0.20  0.30  0.00  1600  -33.446032  -1.000000  14.464656  14.464656  -0.083762  -0.083762  0.976955  28.929312  0.000000  0.000000

39  -0.20  0.40  0.00  1600  -49.697888  -5.000000  16.387375  16.387375  2.876352  2.876352  0.979659  32.774749  -0.000000  0.000000

39  0.20  0.40  0.00  1600  -36.919404  3.000000  13.182594  13.182594  0.645358  0.645358  0.974714  26.365189  -0.000000  0.000000

39  -0.20  0.50  0.00  1600  -52.913481  -1.000000  15.207850  15.207850  -0.149961  -0.149961  0.978081  30.415700  -0.000000  0.000000

39  0.20  0.50  0.00  1600  -40.177447  17.000000  8.056030  8.056030  -0.303100  -0.303100  0.958623  16.112060  -0.000000  0.000000

39  -0.20  0.60  0.00  1600  -56.119404  3.000000  13.817406  13.817406  2.670951  2.670951  0.975876  27.634811  0.000000  -0.000000

39  0.20  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  0.000000  -161470751700627290310311936.000000  0.000000  -0.000000  0.000000

39  -0.20  0.70  0.00  1600  -60.001660  5.000000  13.049772  13.049772  -1.493526  -1.493526  0.974457  26.099544  -0.000000  0.000000

39  0.20  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -142924571931611214892761088.000000  0.000000  -0.000000  0.000000

39  -0.20  0.80  0.00  1600  -63.224213  25.000000  5.373435  5.373435  -0.151351  -0.151351  0.937966  10.746871  0.000000  0.000000

39  0.20  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -213757620634699668461191168.000000  0.000000  0.000000  0.000000

39  -0.20  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -34614968353336349666836480.000000  0.000000  0.000000  0.000000

39  0.20  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  0.000000  -288927913046904417625833472.000000  0.000000  0.000000  0.000000

39  -0.20  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -60994651377276709830131712.000000  0.000000  -0.000000  0.000000

39  0.20  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -103573796181241918086184960.000000  0.000000  -0.000000  0.000000




39  0.30  0.10  0.00  1600  -25.025487  -15.000000  17.430547  17.430547  -1.323632  -1.323632  0.980876  34.861095  0.000000  -0.000000


39  0.30  0.20  0.00  1600  -26.855892  -5.000000  15.102074  15.102074  -0.289713  -0.289713  0.977928  30.204149  -0.000000  0.000000


39  0.30  0.30  0.00  1600  -30.098633  3.000000  13.025365  13.025365  -0.505750  -0.505750  0.974409  26.050731  0.000000  -0.000000

39  -0.30  0.40  0.00  1600  -53.710062  -9.000000  17.726824  17.726824  -0.895250  -0.895250  0.981196  35.453647  -0.000000  0.000000

39  0.30  0.40  0.00  1600  -33.610048  11.000000  10.130840  10.130840  -1.240439  -1.240439  0.967097  20.261679  -0.000000  0.000000

39  -0.30  0.50  0.00  1600  -56.376826  -3.000000  16.039504  16.039504  -0.371427  -0.371427  0.979218  32.079008  -0.000000  0.000000

39  0.30  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -14956070818473320644608000.000000  0.000000  0.000000  0.000000

39  -0.30  0.60  0.00  1600  -60.242925  -1.000000  15.527372  15.527372  3.260736  3.260736  0.978533  31.054744  -0.000000  -0.000000

39  0.30  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  0.000000  -91220286659720718174912512.000000  0.000000  0.000000  0.000000

39  -0.30  0.70  0.00  1600  -62.154340  7.000000  12.421898  12.421898  -0.369024  -0.369024  0.973166  24.843795  0.000000  0.000000

39  0.30  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -160461770412253312064684032.000000  0.000000  0.000000  0.000000

39  -0.30  0.80  0.00  1600  -67.026487  5.000000  13.198266  13.198266  1.320643  1.320643  0.974744  26.396532  0.000000  0.000000

39  0.30  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -143582651702512288358465536.000000  0.000000  0.000000  0.000000

39  -0.30  0.90  0.00  1600  -70.344293  35.000000  1.552737  1.552737  0.184991  0.184991  0.785325  3.105474  0.000000  0.000000

39  0.30  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  0.000000  -135628375898313402768949248.000000  0.000000  0.000000  0.000000

39  -0.30  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  0.000000  -7416747926741886313693184.000000  0.000000  0.000000  0.000000

39  0.30  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  0.000000  -194190914125575210663936000.000000  0.000000  0.000000  0.000000




39  0.40  0.10  0.00  1600  -20.570255  -5.000000  15.085705  15.085705  -0.710938  -0.710938  0.977904  30.171410  0.000000  0.000000


39  0.40  0.20  0.00  1600  -23.932074  -1.000000  14.107450  14.107450  -0.222662  -0.222662  0.976372  28.214901  -0.000000  0.000000


39  0.40  0.30  0.00  1600  -26.596000  11.000000  10.009902  10.009902  0.038741  0.038741  0.966700  20.019804  -0.000000  0.000000

39  -0.40  0.40  0.00  1600  -58.226531  -17.000000  20.293724  20.293724  2.244829  2.244829  0.983575  40.587448  0.000000  0.000000

39  0.40  0.40  0.00  1600  -31.228286  35.000000  1.429986  1.429986  -0.037094  -0.037094  0.766897  2.859972  -0.000000  0.000000

39  -0.40  0.50  0.00  1600  -59.565714  -1.000000  15.700140  15.700140  2.105587  2.105587  0.978769  31.400280  0.000000  0.000000

39  0.40  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -60780071381170266669318144.000000  0.000000  -0.000000  0.000000

39  -0.40  0.60  0.00  1600  -63.365714  -1.000000  15.700140  15.700140  1.725768  1.725768  0.978769  31.400280  0.000000  -0.000000

39  0.40  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -164851348811594965735964672.000000  0.000000  0.000000  0.000000

39  -0.40  0.70  0.00  1600  -66.671511  -3.000000  16.248032  16.248032  0.093248  0.093248  0.979485  32.496064  0.000000  -0.000000

39  0.40  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -58704736284849369549635584.000000  0.000000  0.000000  0.000000

39  -0.40  0.80  0.00  1600  -70.109142  3.000000  14.130126  14.130126  0.988893  0.988893  0.976410  28.260252  0.000000  0.000000

39  0.40  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -58589594241965048197021696.000000  0.000000  0.000000  0.000000

39  -0.40  0.90  0.00  1600  -73.167714  13.000000  10.205091  10.205091  -0.032275  -0.032275  0.967337  20.410182  0.000000  0.000000

39  0.40  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  0.000000  -114045612124954076261646336.000000  0.000000  0.000000  0.000000

39  -0.40  1.00  0.00  1600  -78.056571  35.000000  1.570014  1.570014  0.233219  0.233219  0.787688  3.140028  0.000000  0.000000

39  0.40  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -227916029409428957460168704.000000  0.000000  -0.000000  0.000000




39  0.50  0.10  0.00  1600  -17.746703  -7.000000  15.201235  15.201235  -1.043459  -1.043459  0.978072  30.402470  0.000000  -0.000000


39  0.50  0.20  0.00  1600  -21.036673  1.000000  13.423131  13.423131  0.634902  0.634902  0.975167  26.846262  0.000000  -0.000000


39  0.50  0.30  0.00  1600  -23.572281  35.000000  1.412961  1.412961  0.130457  0.130457  0.764089  2.825922  0.000000  0.000000


39  0.50  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -103116057097414200807915520.000000  0.000000  0.000000  0.000000

39  -0.50  0.50  0.00  1600  -63.358891  -5.000000  17.104915  17.104915  -2.771239  -2.771239  0.980512  34.209831  0.000000  0.000000

39  0.50  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -95781021372046715943649280.000000  0.000000  0.000000  0.000000

39  -0.50  0.60  0.00  1600  -66.475936  -3.000000  16.455028  16.455028  1.020556  1.020556  0.979743  32.910056  -0.000000  0.000000

39  0.50  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -143834427219531135555993600.000000  0.000000  -0.000000  0.000000

39  -0.50  0.70  0.00  1600  -69.806304  -1.000000  15.765948  15.765948  0.236386  0.236386  0.978857  31.531897  -0.000000  0.000000

39  0.50  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -138882993460759478314991616.000000  0.000000  -0.000000  0.000000

39  -0.50  0.80  0.00  1600  -73.536673  1.000000  15.076869  15.076869  1.868406  1.868406  0.977891  30.153738  0.000000  0.000000

39  0.50  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -65836296118236384755449856.000000  0.000000  -0.000000  0.000000

39  -0.50  0.90  0.00  1600  -76.764391  5.000000  13.489830  13.489830  -0.591882  -0.591882  0.975290  26.979660  0.000000  0.000000

39  0.50  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  -0.000000  -235598182388908215618240512.000000  0.000000  0.000000  0.000000

39  -0.50  1.00  0.00  1600  -79.675266  21.000000  7.141675  7.141675  0.628604  0.628604  0.953326  14.283349  -0.000000  0.000000

39  0.50  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -217307553323888001931018240.000000  0.000000  -0.000000  0.000000

39  0.60  0.00  0.00  1600  -12.495262  -17.000000  17.003076  17.003076  0.431641  0.431641  0.980396  34.006152  -0.000000  -0.000000

39  0.60  0.10  0.00  1600  -14.801435  -9.000000  15.353800  15.353800  0.032379  0.032379  0.978290  30.707600  -0.000000  -0.000000

39  0.60  0.20  0.00  1600  -17.930932  7.000000  11.169943  11.169943  -0.271349  -0.271349  0.970158  22.339885  -0.000000  0.000000

39  0.60  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -27350256590247654269648896.000000  0.000000  -0.000000  0.000000

39  0.60  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -12110317957548731638218752.000000  0.000000  0.000000  0.000000

39  0.60  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -271570921878224757940289536.000000  0.000000  0.000000  0.000000

39  0.60  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -282388879305431906921742336.000000  0.000000  -0.000000  0.000000

39  0.60  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -57414250031232768781844480.000000  0.000000  -0.000000  0.000000

39  0.60  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -130850326173179849797009408.000000  0.000000  0.000000  0.000000

39  0.60  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -348050200168195492958699520.000000  0.000000  -0.000000  0.000000

39  0.60  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -160713252397523384817156096.000000  0.000000  -0.000000  0.000000

39  0.70  0.00  0.00  1600  -8.868925  -9.000000  15.176797  15.176797  0.000900  0.000900  0.978037  30.353593  -0.000000  -0.000000

39  0.70  0.10  0.00  1600  -11.821170  -1.000000  13.602472  13.602472  -0.334885  -0.334885  0.975495  27.204944  -0.000000  0.000000

39  0.70  0.20  0.00  1600  -15.606880  37.000000  0.689940  0.689940  0.005557  0.005557  0.516866  1.379880  0.000000  0.000000

39  0.70  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -283906173994949038412136448.000000  0.000000  0.000000  0.000000

