Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge  
24  -1.00  0.81  0.00  50  -65.724021  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.81  0.00  75  -65.724061  -5.153226  16.110541  15.381005  -0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.81  0.00  100  -65.724061  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  0.000000  0.000000
24  -1.00  2.27  0.00  50  -113.500000  24.000000  0.000000  0.000000  0.000000  0.000000  -1529272757918187312155459584.000000  0.000000  0.000000  0.000000
24  -1.00  2.29  0.00  50  -114.500000  24.000000  0.000000  0.000000  0.000000  -0.000000  -341921907675064304631021568.000000  0.000000  0.000000  0.000000
24  -1.00  1.33  0.00  50  -76.046438  2.261389  11.230702  11.448577  -0.000000  0.000000  0.970319  22.679279  -0.000000  -0.000000
24  -1.00  1.33  0.00  75  -76.046447  2.261389  11.230702  11.448577  0.000000  -0.000000  0.970319  22.679279  0.000000  0.000000
24  -1.00  1.33  0.00  100  -76.046447  2.261389  11.230702  11.448577  -0.000000  0.000000  0.970319  22.679279  -0.000000  0.000000
24  -1.00  1.21  0.00  50  -73.087839  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  0.000000
24  -1.00  1.21  0.00  75  -73.087853  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  0.000000
24  -1.00  1.21  0.00  100  -73.087853  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  -0.000000
24  -1.00  1.84  0.00  50  -92.863893  16.062516  3.972570  3.988289  -0.000000  0.000000  0.916091  7.960859  0.000000  0.000000
24  -1.00  1.09  0.00  50  -70.513098  -1.750975  13.696546  13.696546  0.666558  -0.666558  0.975663  27.393092  -1.567596  -0.000000
24  -1.00  1.09  0.00  75  -70.513121  -1.750975  13.696546  13.696546  0.666558  -0.666558  0.975663  27.393092  -1.567596  -0.000000
24  -1.00  1.09  0.00  100  -70.513122  -1.750975  13.696546  13.696546  0.666558  -0.666558  0.975663  27.393092  -1.567596  0.000000
24  -1.00  0.98  0.00  50  -68.425685  -2.947901  14.176920  14.655989  -0.000000  0.000000  0.976488  28.832910  0.000000  0.000000
24  -1.00  0.98  0.00  75  -68.425713  -2.947901  14.176920  14.655989  0.000000  -0.000000  0.976488  28.832910  -0.000000  -0.000000
24  -1.00  0.98  0.00  100  -68.425713  -2.947901  14.176920  14.655989  -0.000000  0.000000  0.976488  28.832910  -0.000000  -0.000000
24  -1.00  1.91  0.00  50  -95.500000  24.000000  0.000000  0.000000  -0.000000  0.000000  -42424084571949369930022912.000000  0.000000  0.000000  0.000000
24  -1.00  2.50  0.00  50  -125.000000  24.000000  0.000000  0.000000  0.000000  -0.000000  -48139004846413686042001408.000000  0.000000  -0.000000  0.000000
24  -1.00  0.83  0.00  50  -66.004020  -5.153226  16.110541  15.381005  0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.83  0.00  75  -66.004061  -5.153226  16.110541  15.381005  -0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.83  0.00  100  -66.004061  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  0.000000  0.000000
24  -1.00  1.31  0.00  50  -75.526438  2.261389  11.448577  11.230702  0.000000  -0.000000  0.970884  22.679279  0.000000  -0.000000
24  -1.00  1.31  0.00  75  -75.526447  2.261389  11.448577  11.230702  -0.000000  0.000000  0.970884  22.679279  -0.000000  0.000000
24  -1.00  1.31  0.00  100  -75.526447  2.261389  11.448577  11.230702  0.000000  -0.000000  0.970884  22.679279  0.000000  -0.000000
24  -1.00  1.39  0.00  50  -77.646599  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  0.000000
